decimalLatitude,decimalLongitude,year,stateProvince
-30.583737,149.226754,2020.0,New South Wales
-30.4538,151.37341,2014.0,New South Wales
-33.810917,151.298911,2020.0,New South Wales
-30.090331,152.132485,1992.0,New South Wales
-34.455254,150.52845,2014.0,New South Wales
-35.569372,149.150831,1999.0,New South Wales
-32.865179,145.759212,2015.0,New South Wales
-34.057035,150.77784,2025.0,New South Wales
-36.645923,148.244707,1999.0,New South Wales
-33.816048,151.297621,2015.0,New South Wales
-33.320878,143.274818,2019.0,New South Wales
-33.261131,143.241697,2019.0,New South Wales
-33.809956,151.299859,2021.0,New South Wales
-33.259692,143.211455,2019.0,New South Wales
-33.760452,142.986843,2020.0,New South Wales
-33.654535,150.79517,2004.0,New South Wales
-36.653579,148.498609,2021.0,New South Wales
-35.342747,148.216755,2003.0,New South Wales
-33.74459,151.14036,2017.0,New South Wales
-34.624846,150.797553,2000.0,New South Wales
-33.034694,150.030475,2024.0,New South Wales
-33.681841,151.189521,2017.0,New South Wales
-33.812508,151.299808,2022.0,New South Wales
-36.23879,148.3763,2014.0,New South Wales
-33.81085,151.299258,2022.0,New South Wales
-29.085616,151.96586,2003.0,New South Wales
-33.70498,143.011412,2019.0,New South Wales
-34.629505,150.800909,2000.0,New South Wales
-32.773214,152.08168,2014.0,New South Wales
-30.878125,151.753982,2017.0,New South Wales
-30.895436,151.963543,2021.0,New South Wales
-34.519069,142.88291,2022.0,New South Wales
-33.347771,151.28645,2025.0,New South Wales
-33.449699,143.300424,2019.0,New South Wales
-34.656483,150.311188,2020.0,New South Wales
-34.41705,150.584088,2014.0,New South Wales
-32.82822,151.707016,2020.0,New South Wales
-33.576235,150.89124,2024.0,New South Wales
-33.822826,151.1442,2003.0,New South Wales
-28.765221,153.250977,2006.0,New South Wales
-33.808478,151.297252,2015.0,New South Wales
-34.883115,147.259369,2017.0,New South Wales
-33.187259,143.299363,2019.0,New South Wales
-32.35394,150.10271,2012.0,New South Wales
-36.17846,149.0719,2013.0,New South Wales
-36.245616,148.206264,2008.0,New South Wales
-35.843344,148.57489,2020.0,New South Wales
-33.473359,143.317838,2019.0,New South Wales
-33.243418,143.282361,2019.0,New South Wales
-33.18402,149.14931,2014.0,New South Wales
-33.739728,151.268755,2024.0,New South Wales
-35.079722,148.950556,,New South Wales
-33.172438,143.317335,2019.0,New South Wales
-33.388098,143.28099,2019.0,New South Wales
-32.487292,151.070188,2015.0,New South Wales
-36.36046,149.33224,2012.0,New South Wales
-33.667823,151.180969,2001.0,New South Wales
-34.498565,150.456783,2023.0,New South Wales
-33.811169,151.299511,2015.0,New South Wales
-35.18569,148.25111,2015.0,New South Wales
-33.923119,150.760123,2017.0,New South Wales
-33.3581,143.209426,2019.0,New South Wales
-33.81086,151.299191,2022.0,New South Wales
-34.689924,149.957137,2014.0,New South Wales
-36.23879,148.3763,2014.0,New South Wales
-30.483225,151.639715,2025.0,New South Wales
-33.810877,151.299268,2022.0,New South Wales
-29.867037,147.421365,2025.0,New South Wales
-33.764842,151.299287,2025.0,New South Wales
-33.164634,151.492705,2008.0,New South Wales
-29.875646,152.920759,2025.0,New South Wales
-35.458076,150.371843,2004.0,New South Wales
-36.103015,148.504309,2020.0,New South Wales
-32.658705,144.6874,1990.0,New South Wales
-33.197037,145.120204,2011.0,New South Wales
-32.268852,151.926823,2021.0,New South Wales
-36.676714,148.674368,1981.0,New South Wales
-34.455254,150.52845,2014.0,New South Wales
-33.213616,141.128176,2024.0,New South Wales
-34.149571,150.447093,1997.0,New South Wales
-33.372832,150.080084,2010.0,New South Wales
-37.04339,149.56264,2020.0,New South Wales
-34.350756,145.786692,2005.0,New South Wales
-33.717042,151.116346,2026.0,New South Wales
-33.977846,142.85103,2020.0,New South Wales
-33.362868,143.209045,2019.0,New South Wales
-33.816352,151.298036,2020.0,New South Wales
-34.086236,150.588452,2009.0,New South Wales
-33.296158,148.972186,2020.0,New South Wales
-33.047365,150.039668,2024.0,New South Wales
-33.623267,151.141997,2017.0,New South Wales
-33.774708,151.084244,2015.0,New South Wales
-33.814788,151.297418,2022.0,New South Wales
-30.516889,151.978487,2005.0,New South Wales
-34.063974,150.768304,2015.0,New South Wales
-33.041078,150.03881,2024.0,New South Wales
-34.258853,142.685906,2016.0,New South Wales
-33.100745,151.633301,2011.0,New South Wales
-34.197751,142.581219,2022.0,New South Wales
-33.55,150.91667,,New South Wales
-33.68823,151.15327,2019.0,New South Wales
-33.815675,151.299356,2022.0,New South Wales
-30.729533,141.000383,2009.0,New South Wales
-29.358586,146.148135,1998.0,New South Wales
-33.809956,151.299859,2021.0,New South Wales
-30.39183,149.71447,2009.0,New South Wales
-36.89272,149.89807,2019.0,New South Wales
-33.815349,151.298585,2020.0,New South Wales
-33.757385,151.228952,2009.0,New South Wales
-33.717226,151.117161,2025.0,New South Wales
-33.811244,151.299736,2020.0,New South Wales
-30.516428,153.008381,,New South Wales
-34.135545,146.025061,2004.0,New South Wales
-37.160152,149.521634,1991.0,New South Wales
-34.50847,150.40794,2019.0,New South Wales
-33.810005,151.300203,2022.0,New South Wales
-29.00775,152.068934,2019.0,New South Wales
-33.771417,142.988531,2020.0,New South Wales
-35.339093,148.206181,1979.0,New South Wales
-32.6714,152.174716,2017.0,New South Wales
-33.55,150.91667,,New South Wales
-35.998943,148.460183,2013.0,New South Wales
-30.652671,149.173933,2020.0,New South Wales
-34.271269,142.680676,2018.0,New South Wales
-34.067912,150.764667,2018.0,New South Wales
-34.41705,150.584088,2014.0,New South Wales
-34.47054,150.895331,2022.0,New South Wales
-33.696909,142.973549,2019.0,New South Wales
-33.91977,151.25464,2017.0,New South Wales
-30.656725,149.142491,2019.0,New South Wales
-33.75276,151.107116,2021.0,New South Wales
-34.423527,143.396401,1996.0,New South Wales
-33.809975,151.299869,2020.0,New South Wales
-33.472022,151.436631,2024.0,New South Wales
-32.369233,151.924953,2013.0,New South Wales
-33.55,150.91667,,New South Wales
-33.812979,151.295402,2015.0,New South Wales
-31.284969,151.18155,1993.0,New South Wales
-36.23911,148.37052,2014.0,New South Wales
-29.128167,141.08887,2022.0,New South Wales
-33.75512,150.748606,2025.0,New South Wales
-33.867487,151.20699,2015.0,New South Wales
-30.448256,152.895888,1997.0,New South Wales
-35.871011,150.058121,2014.0,New South Wales
-33.18402,149.14931,2018.0,New South Wales
-30.662768,149.16491,2019.0,New South Wales
-33.809765,151.298404,2020.0,New South Wales
