year,stateProvince,decimalLatitude,decimalLongitude,vernacularName,species
1987,Victoria,-39.02948,146.3237,Cat,Felis catus
1987,Victoria,-37.88298,145.31774,Cat,Felis catus
2022,Victoria,-37.99669,141.03632,Cat,Felis catus
2020,Victoria,-37.1454,142.25771,Cat,Felis catus
2014,Victoria,-38.06304,141.15093,Cat,Felis catus
2012,Victoria,-37.31395,148.3119,Cat,Felis catus
2023,Victoria,-37.59086,146.26545,Cat,Felis catus
2022,Victoria,-37.09166,148.40885,Cat,Felis catus
2007,Victoria,-38.77929,143.6045,Cat,Felis catus
2009,Victoria,-37.1158,148.30007,Cat,Felis catus
2018,Victoria,-37.60555,146.23918,Cat,Felis catus
2004,Victoria,-38.30228,145.6912,Cat,Felis catus
2005,Victoria,-37.90956,141.42061,Cat,Felis catus
2021,Victoria,-38.32107,145.33946,Cat,Felis catus
2020,Victoria,-37.22537,142.55058,Cat,Felis catus
2017,Victoria,-36.94569,148.38418,Cat,Felis catus
2013,Victoria,-36.2044,146.95456,Cat,Felis catus
2020,Victoria,-37.53437,145.91882,Cat,Felis catus
2004,Victoria,-36.66024,145.15678,Cat,Felis catus
2019,Victoria,-38.3164,145.37818,Cat,Felis catus
2017,Victoria,-37.41148,148.63474,Cat,Felis catus
2017,Victoria,-37.32465,147.53943,Cat,Felis catus
2020,Victoria,-37.22537,142.55058,Cat,Felis catus
2016,Victoria,-37.25642,148.54669,Cat,Felis catus
2020,Victoria,-37.287,148.32838,Cat,Felis catus
2021,Victoria,-38.35355,145.44446,Cat,Felis catus
2020,Victoria,-37.39947,148.24943,Cat,Felis catus
2011,Victoria,-38.4313,146.56646,Cat,Felis catus
2011,Victoria,-38.22483,145.29312,Cat,Felis catus
2021,Victoria,-37.31401,148.34067,Cat,Felis catus
2016,Victoria,-37.07732,148.45427,Cat,Felis catus
2017,Victoria,-36.86807,145.89284,Cat,Felis catus
2021,Victoria,-37.39274,148.28569,Cat,Felis catus
2004,Victoria,-36.20389,146.95397,Cat,Felis catus
2006,New South Wales,-34.5,142.6,Cat,Felis catus
2022,Victoria,-38.0195,141.09528,Cat,Felis catus
1992,Victoria,-37.82177,148.1517,Cat,Felis catus
2019,Victoria,-34.71583,142.38518,Cat,Felis catus
2015,Victoria,-34.75791,142.35135,Cat,Felis catus
2017,Victoria,-37.48861,149.04815,Cat,Felis catus
1991,Victoria,-37.60471,145.20961,Cat,Felis catus
2012,Victoria,-37.34334,148.30373,Cat,Felis catus
2016,Victoria,-37.66877,144.91249,Cat,Felis catus
2020,Victoria,-37.6851,145.2015,Cat,Felis catus
2012,Victoria,-37.6968,147.99075,Cat,Felis catus
2021,Victoria,-37.40711,146.77499,Cat,Felis catus
2013,Victoria,-38.4789,143.9445,Cat,Felis catus
2018,Victoria,-37.42838,145.94638,Cat,Felis catus
2019,Victoria,-37.2801,144.3252,Cat,Felis catus
2014,Victoria,-37.3435,145.62843,Cat,Felis catus
2016,Victoria,-37.61475,149.04349,Cat,Felis catus
2013,Victoria,-37.9685,145.2934,Cat,Felis catus
2006,Victoria,-37.5195,145.17629,Cat,Felis catus
1992,Victoria,-37.50169,145.83654,Cat,Felis catus
2019,Victoria,-37.76614,145.96285,Cat,Felis catus
2021,Victoria,-38.32744,145.37457,Cat,Felis catus
2020,Victoria,-37.3873,144.1704,Cat,Felis catus
2000,Victoria,-37.78048,148.30777,Cat,Felis catus
1978,Victoria,-38.04015,146.20964,Cat,Felis catus
2022,Victoria,-37.28008,148.2915,Cat,Felis catus
2018,Victoria,-37.9678,145.6039,Cat,Felis catus
2022,Victoria,-37.43458,145.9736,Cat,Felis catus
2011,Victoria,-37.5557,142.40595,Cat,Felis catus
2005,Victoria,-38.66935,145.60054,Cat,Felis catus
2021,Victoria,-37.03174,148.38908,Cat,Felis catus
2003,Victoria,-37.61811,144.9793,Cat,Felis catus
2008,Victoria,-37.92389,145.55694,Cat,Felis catus
2022,Victoria,-38.03637,141.03428,Cat,Felis catus
1979,Victoria,-37.5402,141.29303,Cat,Felis catus
2015,Victoria,-37.66877,144.91249,Cat,Felis catus
2012,Victoria,-37.6449,146.3086,Cat,Felis catus
2018,Victoria,-36.82653,145.69181,Cat,Felis catus
1998,Victoria,-38.26491,145.01865,Cat,Felis catus
1979,Victoria,-37.50678,148.95959,Cat,Felis catus
2016,Victoria,-37.13592,148.45975,Cat,Felis catus
2020,Victoria,-36.86528,147.28605,Cat,Felis catus
2018,Victoria,-37.46801,144.5592,Cat,Felis catus
2004,Victoria,-36.88776,147.30371,Cat,Felis catus
1990,Victoria,-37.26059,148.71821,Cat,Felis catus
2007,Victoria,-38.81856,143.55135,Cat,Felis catus
2018,Victoria,-37.90449,146.26566,Cat,Felis catus
2020,Victoria,-37.19591,142.31239,Cat,Felis catus
2021,Victoria,-38.32334,145.3815,Cat,Felis catus
2019,Victoria,-37.62002,149.65753,Cat,Felis catus
2017,Victoria,-37.25694,147.37727,Cat,Felis catus
2015,Victoria,-34.75544,142.34899,Cat,Felis catus
2003,Victoria,-36.55224,143.77049,Cat,Felis catus
1991,Victoria,-37.66678,149.53358,Cat,Felis catus
2021,Victoria,-38.37067,145.37519,Cat,Felis catus
2014,Victoria,-38.12295,145.17324,Cat,Felis catus
2017,Victoria,-37.91065,147.29155,Cat,Felis catus
2022,Victoria,-37.57093,148.88649,Cat,Felis catus
2016,Victoria,-37.64604,149.68944,Cat,Felis catus
2010,Victoria,-36.397,141.5333,Cat,Felis catus
2013,Victoria,-38.03376,141.04662,Cat,Felis catus
2018,Victoria,-37.54905,145.34471,Cat,Felis catus
2019,Victoria,-37.18,148.75706,Cat,Felis catus
1980,Victoria,-36.87353,141.12636,Cat,Felis catus
2012,Victoria,-37.6695,148.22305,Cat,Felis catus
2021,Victoria,-38.32683,145.41867,Cat,Felis catus
2021,Victoria,-35.95167,144.31866,Cat,Felis catus
2016,Victoria,-37.58136,145.59315,Cat,Felis catus
1991,Victoria,-37.73702,149.17513,Cat,Felis catus
2021,Victoria,-38.40534,145.38588,Cat,Felis catus
2017,Victoria,-37.23098,147.59822,Cat,Felis catus
2013,Victoria,-37.6316,145.34988,Cat,Felis catus
2012,Victoria,-37.13861,142.7913,Cat,Felis catus
1978,Victoria,-38.37348,146.45964,Cat,Felis catus
2015,Victoria,-38.04361,141.16181,Cat,Felis catus
2010,Victoria,-37.49194,144.52083,Cat,Felis catus
2008,Victoria,-37.5807,147.5738,Cat,Felis catus
2022,Victoria,-37.61761,146.06012,Cat,Felis catus
1988,Victoria,-37.36449,148.8222,Cat,Felis catus
1999,Victoria,-38.41617,144.0674,Cat,Felis catus
2022,Victoria,-37.42142,145.912,Cat,Felis catus
2022,Victoria,-37.4239,142.47683,Cat,Felis catus
2019,Victoria,-37.38275,148.58052,Cat,Felis catus
2023,Victoria,-36.892,147.30079,Cat,Felis catus
2013,Victoria,-38.4777,143.9518,Cat,Felis catus
2019,Victoria,-36.48163,141.65344,Cat,Felis catus
2006,Victoria,-38.37004,145.0009,Cat,Felis catus
2014,Victoria,-37.7654,147.18927,Cat,Felis catus
2021,Victoria,-37.58246,149.56648,Cat,Felis catus
2016,Victoria,-37.0619,148.50474,Cat,Felis catus
1979,Victoria,-37.79011,149.29292,Cat,Felis catus
2021,Victoria,-38.3937,145.31093,Cat,Felis catus
2011,Victoria,-38.4312,144.0187,Cat,Felis catus
2012,Victoria,-37.5073,145.52707,Cat,Felis catus
2020,Victoria,-37.06543,148.3186,Cat,Felis catus
2016,Victoria,-37.07841,148.36292,Cat,Felis catus
2009,Victoria,-38.3145,144.68396,Cat,Felis catus
2021,Victoria,-38.091,147.4598,Cat,Felis catus
2018,Victoria,-37.28929,148.67564,Cat,Felis catus
2016,Victoria,-38.19003,145.12823,Cat,Felis catus
2019,Victoria,-38.2819,144.5932,Cat,Felis catus
2021,Victoria,-37.02823,148.5875,Cat,Felis catus
1982,Victoria,-37.85681,146.2763,Cat,Felis catus
2006,Victoria,-38.3273,145.17051,Cat,Felis catus
1977,Victoria,-37.45679,148.2096,Cat,Felis catus
2022,Victoria,-37.42662,145.11524,Cat,Felis catus
2015,Victoria,-38.04361,141.16181,Cat,Felis catus
2020,Victoria,-37.22537,142.55058,Cat,Felis catus
2019,Victoria,-37.71421,148.95087,Cat,Felis catus
2021,Victoria,-37.65223,148.84235,Cat,Felis catus
2004,Victoria,-36.85521,141.59424,Cat,Felis catus
2011,Victoria,-37.6231,147.58385,Cat,Felis catus
2011,Victoria,-38.0611,145.4005,Cat,Felis catus
1978,Victoria,-38.37347,147.20963,Cat,Felis catus
2019,Victoria,-37.20904,147.90464,Cat,Felis catus
2021,Victoria,-38.3937,145.31093,Cat,Felis catus
2007,Victoria,-38.81861,143.55997,Cat,Felis catus
1980,Victoria,-38.54018,143.87635,Cat,Felis catus
2017,Victoria,-36.8953,145.8957,Cat,Felis catus
2021,Victoria,-38.35226,145.3483,Cat,Felis catus
2019,Victoria,-38.222,141.67449,Cat,Felis catus
2020,Victoria,-37.45614,142.41553,Cat,Felis catus
2013,Victoria,-38.04361,141.16181,Cat,Felis catus
2021,Victoria,-38.36276,145.39314,Cat,Felis catus
2018,Victoria,-37.9058,146.22396,Cat,Felis catus
2019,Victoria,-38.34229,145.32015,Cat,Felis catus
2019,Victoria,-37.13577,146.50063,Cat,Felis catus
2015,Victoria,-37.6287,146.15246,Cat,Felis catus
2019,Victoria,-37.45748,148.66311,Cat,Felis catus
2022,Victoria,-37.16062,146.49145,Cat,Felis catus
1995,Victoria,-37.62238,148.92706,Cat,Felis catus
2021,Victoria,-38.29015,145.30392,Cat,Felis catus
1979,Victoria,-36.62353,141.29302,Cat,Felis catus
2008,Victoria,-37.6592,147.5773,Cat,Felis catus
2021,Victoria,-38.92053,146.39884,Cat,Felis catus
2023,Victoria,-38.70334,143.45328,Cat,Felis catus
2019,Victoria,-38.05324,145.367,Cat,Felis catus
2021,Victoria,-38.32825,145.35623,Cat,Felis catus
2013,Victoria,-34.1042,141.16277,Cat,Felis catus
2007,Victoria,-38.78694,143.5307,Cat,Felis catus
2021,Victoria,-38.3476,145.355,Cat,Felis catus
1992,Victoria,-37.75324,142.92149,Cat,Felis catus
2017,Victoria,-37.51158,148.43201,Cat,Felis catus
2007,Victoria,-38.2524,147.25636,Cat,Felis catus
2019,Victoria,-37.1867,144.9158,Cat,Felis catus
2011,Victoria,-37.36814,148.30711,Cat,Felis catus
2019,Victoria,-35.31832,141.51397,Cat,Felis catus
2010,Victoria,-38.21245,145.2852,Cat,Felis catus
1985,Victoria,-37.42249,145.94513,Cat,Felis catus
2020,Victoria,-36.99446,147.16388,Cat,Felis catus
2019,Victoria,-36.59774,141.6528,Cat,Felis catus
2017,Victoria,-37.55924,148.62547,Cat,Felis catus
1994,Victoria,-38.20683,145.10966,Cat,Felis catus
2020,Victoria,-37.35146,142.6243,Cat,Felis catus
2018,Victoria,-38.21389,145.38778,Cat,Felis catus
2011,Victoria,-37.7399,148.71196,Cat,Felis catus
2019,Victoria,-35.0389,142.0408,Cat,Felis catus
2009,Victoria,-36.9741,148.26106,Cat,Felis catus
2020,Victoria,-37.32215,142.45722,Cat,Felis catus
2019,Victoria,-37.57944,148.46344,Cat,Felis catus
2020,Victoria,-37.27958,142.37395,Cat,Felis catus
1995,Victoria,-38.4735,144.90967,Cat,Felis catus
2012,Victoria,-37.7263,146.37211,Cat,Felis catus
2011,Victoria,-37.2286,142.3823,Cat,Felis catus
2018,Victoria,-37.51344,145.3639,Cat,Felis catus
1999,Victoria,-37.75764,147.71365,Cat,Felis catus
2019,Victoria,-34.73097,142.35781,Cat,Felis catus
2021,Victoria,-38.37211,145.33378,Cat,Felis catus
1993,Victoria,-37.36105,144.293,Cat,Felis catus
2016,Victoria,-37.33949,148.45754,Cat,Felis catus
2021,Victoria,-37.2076,147.91748,Cat,Felis catus
2011,Victoria,-37.32033,148.32622,Cat,Felis catus
2021,Victoria,-36.98735,147.145,Cat,Felis catus
1986,Victoria,-37.74016,145.20965,Cat,Felis catus
2019,Victoria,-38.01084,141.62142,Cat,Felis catus
2021,Victoria,-36.95344,148.30576,Cat,Felis catus
2003,Victoria,-38.3466,144.94777,Cat,Felis catus
2020,Victoria,-36.95344,148.30576,Cat,Felis catus
1993,Victoria,-37.84016,145.49298,Cat,Felis catus
2022,Victoria,-37.35596,142.33878,Cat,Felis catus
2021,Victoria,-38.36599,145.43247,Cat,Felis catus
2022,Victoria,-37.58664,146.17869,Cat,Felis catus
2019,Victoria,-36.45437,141.93118,Cat,Felis catus
1993,Victoria,-37.59626,143.42032,Cat,Felis catus
2019,Victoria,-36.52075,141.90835,Cat,Felis catus
2019,Victoria,-36.59774,141.6528,Cat,Felis catus
2020,Victoria,-36.85011,147.26995,Cat,Felis catus
1982,Victoria,-37.75686,142.04303,Cat,Felis catus
2019,Victoria,-38.04591,141.20495,Cat,Felis catus
2021,Victoria,-38.36189,145.30602,Cat,Felis catus
2020,Victoria,-36.96777,146.93181,Cat,Felis catus
2019,Victoria,-37.88595,141.49107,Cat,Felis catus
2020,Victoria,-36.64068,148.01973,Cat,Felis catus
2012,Victoria,-37.3989,145.59899,Cat,Felis catus
2020,Victoria,-37.35146,142.6243,Cat,Felis catus
2020,Victoria,-37.48994,149.36718,Cat,Felis catus
2007,Victoria,-38.37103,144.17551,Cat,Felis catus
2019,Victoria,-37.49228,148.97703,Cat,Felis catus
2022,Victoria,-37.59218,146.16171,Cat,Felis catus
2011,Victoria,-37.30261,148.30411,Cat,Felis catus
2018,Victoria,-37.90449,146.26566,Cat,Felis catus
2019,Victoria,-37.3558,148.83597,Cat,Felis catus
2023,Victoria,-37.55761,145.94195,Cat,Felis catus
2006,Victoria,-37.71369,144.04881,Cat,Felis catus
2010,Victoria,-37.66264,146.20376,Cat,Felis catus
2021,Victoria,-38.36661,145.43758,Cat,Felis catus
2022,Victoria,-37.59218,146.16171,Cat,Felis catus
2003,Victoria,-38.02275,145.75999,Cat,Felis catus
2019,Victoria,-36.53786,141.72467,Cat,Felis catus
1989,Victoria,-37.30789,145.1896,Cat,Felis catus
1984,Victoria,-36.13231,146.70395,Cat,Felis catus
2000,Victoria,-38.17809,141.65277,Cat,Felis catus
2020,Victoria,-37.29602,142.43675,Cat,Felis catus
2016,Victoria,-38.01539,141.15669,Cat,Felis catus
2021,Victoria,-38.35197,145.34486,Cat,Felis catus
2017,Victoria,-38.42861,144.16722,Cat,Felis catus
2017,Victoria,-34.71648,142.33887,Cat,Felis catus
2011,Victoria,-37.2784,142.19749,Cat,Felis catus
1979,Victoria,-37.45678,148.84292,Cat,Felis catus
2020,Victoria,-37.04059,148.32787,Cat,Felis catus
1991,Victoria,-37.41445,149.53409,Cat,Felis catus
2016,Victoria,-34.68209,142.36617,Cat,Felis catus
1980,Victoria,-37.89019,142.0597,Cat,Felis catus
2017,Victoria,-37.35179,147.42261,Cat,Felis catus
2019,Victoria,-35.32759,141.53662,Cat,Felis catus
2022,Victoria,-37.83619,145.71058,Cat,Felis catus
2019,Victoria,-36.59774,141.6528,Cat,Felis catus
2019,Victoria,-36.45452,141.71352,Cat,Felis catus
2019,Victoria,-37.50389,148.64707,Cat,Felis catus
2018,Victoria,-37.13208,148.83504,Cat,Felis catus
2011,Victoria,-36.2044,146.95456,Cat,Felis catus
2021,Victoria,-37.08228,148.31311,Cat,Felis catus
2016,Victoria,-37.53565,149.51656,Cat,Felis catus
2019,Victoria,-38.91678,146.25406,Cat,Felis catus
2020,Victoria,-37.68964,145.52264,Cat,Felis catus
2021,Victoria,-37.38501,148.27475,Cat,Felis catus
2018,Victoria,-37.88595,141.49107,Cat,Felis catus
2018,Victoria,-38.15138,141.43938,Cat,Felis catus
2008,Victoria,-37.6592,147.5773,Cat,Felis catus
1978,Victoria,-37.79014,146.87629,Cat,Felis catus
2006,Victoria,-38.3179,144.70288,Cat,Felis catus
2013,Victoria,-37.135,148.649,Cat,Felis catus
2015,Victoria,-38.90123,146.23748,Cat,Felis catus
1984,Victoria,-37.23553,148.64212,Cat,Felis catus
2021,Victoria,-37.19474,147.89865,Cat,Felis catus
2017,Victoria,-38.02568,145.40915,Cat,Felis catus
2013,Victoria,-38.1435,145.78145,Cat,Felis catus
2008,Victoria,-36.47694,146.62361,Cat,Felis catus
1968,Victoria,-34.70684,142.3763,Cat,Felis catus
2021,Victoria,-37.88514,139.84729,Cat,Felis catus
2002,Victoria,-38.3926,144.9254,Cat,Felis catus
2020,Victoria,-37.11755,146.8622,Cat,Felis catus
2016,Victoria,-38.05727,141.26153,Cat,Felis catus
2020,Victoria,-37.2751,142.43233,Cat,Felis catus
2022,Victoria,-38.02404,141.17679,Cat,Felis catus
2017,Victoria,-34.75273,142.33724,Cat,Felis catus
2011,Victoria,-37.6802,149.13904,Cat,Felis catus
2019,Victoria,-37.42924,149.1002,Cat,Felis catus
2021,Victoria,-37.04112,148.33239,Cat,Felis catus
2018,Victoria,-38.65017,143.62727,Cat,Felis catus
2019,Victoria,-38.02245,141.05765,Cat,Felis catus
2013,Victoria,-38.04125,141.1175,Cat,Felis catus
2016,Victoria,-37.5,148.44395,Cat,Felis catus
2018,Victoria,-38.15728,141.49807,Cat,Felis catus
2014,Victoria,-37.87299,141.45799,Cat,Felis catus
2016,Victoria,-38.01539,141.15669,Cat,Felis catus
2012,Victoria,-38.16126,145.16802,Cat,Felis catus
2017,Victoria,-37.21896,147.42673,Cat,Felis catus
2020,Victoria,-37.2419,142.36272,Cat,Felis catus
1970,Victoria,-37.82349,145.80964,Cat,Felis catus
2022,Victoria,-37.42436,142.47623,Cat,Felis catus
2011,Victoria,-37.5856,147.51802,Cat,Felis catus
2021,Victoria,-38.3432,145.28083,Cat,Felis catus
1995,Victoria,-37.63864,149.70486,Cat,Felis catus
1982,Victoria,-34.92352,141.04299,Cat,Felis catus
2013,Victoria,-37.9471,145.30528,Cat,Felis catus
2018,Victoria,-37.2305,148.94414,Cat,Felis catus
2021,Victoria,-38.30967,145.42579,Cat,Felis catus
2018,Victoria,-36.7702,145.7537,Cat,Felis catus
2020,Victoria,-37.24914,142.60793,Cat,Felis catus
2013,Victoria,-37.3083,145.26111,Cat,Felis catus
2019,Victoria,-37.86546,146.22573,Cat,Felis catus
2012,Victoria,-37.8215,147.99107,Cat,Felis catus
2001,Victoria,-38.12071,145.18453,Cat,Felis catus
1989,Victoria,-37.03864,148.5378,Cat,Felis catus
2018,Victoria,-38.39987,144.14257,Cat,Felis catus
2011,Victoria,-38.2041,146.14854,Cat,Felis catus
2010,Victoria,-37.37304,142.50798,Cat,Felis catus
1991,Victoria,-37.6296,148.75274,Cat,Felis catus
2005,Victoria,-38.34819,147.18725,Cat,Felis catus
1991,Victoria,-37.91151,146.24647,Cat,Felis catus
2019,Victoria,-38.1753,141.53535,Cat,Felis catus
2017,Victoria,-37.28579,147.5318,Cat,Felis catus
2000,Victoria,-38.39142,142.24211,Cat,Felis catus
2013,Victoria,-38.435,143.9577,Cat,Felis catus
2016,Victoria,-37.04059,148.32787,Cat,Felis catus
2021,Victoria,-38.3939,145.31475,Cat,Felis catus
2017,Victoria,-37.65437,149.05135,Cat,Felis catus
2013,Victoria,-38.00088,141.55798,Cat,Felis catus
1992,Victoria,-37.72834,142.12995,Cat,Felis catus
2019,Victoria,-36.59774,141.6528,Cat,Felis catus
2020,Victoria,-37.24914,142.60793,Cat,Felis catus
1994,Victoria,-38.43868,143.9007,Cat,Felis catus
2019,Victoria,-35.31832,141.51397,Cat,Felis catus
1979,Victoria,-36.54019,142.12634,Cat,Felis catus
2020,Victoria,-37.22481,142.58375,Cat,Felis catus
2013,Victoria,-38.04619,141.14926,Cat,Felis catus
2016,Victoria,-34.71618,142.36326,Cat,Felis catus
2003,Victoria,-37.81281,144.98195,Cat,Felis catus
2018,Victoria,-38.36534,145.46014,Cat,Felis catus
2012,Victoria,-37.6911,146.31641,Cat,Felis catus
1968,Victoria,-37.64017,144.49299,Cat,Felis catus
2020,Victoria,-36.97405,148.27239,Cat,Felis catus
2001,Victoria,-36.74211,144.92859,Cat,Felis catus
2020,Victoria,-37.38693,147.58201,Cat,Felis catus
2015,Victoria,-38.42743,146.50277,Cat,Felis catus
2022,Victoria,-38.91116,146.23767,Cat,Felis catus
2009,Victoria,-38.435,144.103,Cat,Felis catus
2021,Victoria,-37.82412,148.04292,Cat,Felis catus
2019,Victoria,-34.73546,142.38741,Cat,Felis catus
2018,Victoria,-38.53014,143.74284,Cat,Felis catus
2019,Victoria,-37.36431,145.92437,Cat,Felis catus
2021,Victoria,-38.38874,145.34953,Cat,Felis catus
2021,Victoria,-37.80514,146.30801,Cat,Felis catus
2018,Victoria,-37.59216,146.18045,Cat,Felis catus
2019,Victoria,-38.3094,145.43488,Cat,Felis catus
2021,Victoria,-38.39692,145.29546,Cat,Felis catus
2014,Victoria,-38.0206,141.10992,Cat,Felis catus
1993,Victoria,-37.49108,149.26638,Cat,Felis catus
2020,Victoria,-37.40789,142.44712,Cat,Felis catus
2018,Victoria,-37.24628,149.05257,Cat,Felis catus
2022,Victoria,-37.33763,145.91432,Cat,Felis catus
2016,Victoria,-37.28679,148.29406,Cat,Felis catus
1986,Victoria,-37.66747,144.76823,Cat,Felis catus
2020,Victoria,-37.0012,147.17829,Cat,Felis catus
2013,Victoria,-38.1801,141.51042,Cat,Felis catus
2013,Victoria,-38.3922,145.1217,Cat,Felis catus
1990,Victoria,-37.97381,144.49716,Cat,Felis catus
1991,Victoria,-37.44944,149.58274,Cat,Felis catus
2020,Victoria,-37.22481,142.58375,Cat,Felis catus
2017,Victoria,-37.37332,147.74364,Cat,Felis catus
2019,Victoria,-37.4884,148.97761,Cat,Felis catus
1999,Victoria,-35.31757,143.56274,Cat,Felis catus
2018,Victoria,-38.64641,143.79547,Cat,Felis catus
2008,Victoria,-38.23102,145.29175,Cat,Felis catus
2013,Victoria,-37.6449,146.3086,Cat,Felis catus
2018,Victoria,-38.13174,145.66846,Cat,Felis catus
2021,Victoria,-38.40526,145.38532,Cat,Felis catus
2021,Victoria,-38.35319,145.46269,Cat,Felis catus
2018,Victoria,-37.46558,148.67706,Cat,Felis catus
2015,Victoria,-38.0231,141.08647,Cat,Felis catus
2021,Victoria,-37.0368,146.5266,Cat,Felis catus
2021,Victoria,-38.30649,145.32062,Cat,Felis catus
1980,Victoria,-36.89016,144.29298,Cat,Felis catus
1991,Victoria,-37.51846,149.29549,Cat,Felis catus
2019,Victoria,-37.98414,145.87923,Cat,Felis catus
2006,Victoria,-37.2702,148.89165,Cat,Felis catus
2019,Victoria,-37.46935,145.98747,Cat,Felis catus
1972,Victoria,-36.71453,146.64351,Cat,Felis catus
2017,Victoria,-37.21896,147.42673,Cat,Felis catus
1977,Victoria,-37.37346,148.2096,Cat,Felis catus
1993,Victoria,-36.5041,147.92977,Cat,Felis catus
2018,Victoria,-37.95755,145.59255,Cat,Felis catus
2020,Victoria,-37.22481,142.58375,Cat,Felis catus
2015,Victoria,-34.76121,142.35959,Cat,Felis catus
2016,Victoria,-37.33124,149.08889,Cat,Felis catus
2020,Victoria,-37.22537,142.55058,Cat,Felis catus
2014,Victoria,-37.6608,146.04925,Cat,Felis catus
2016,Victoria,-38.03614,146.51361,Cat,Felis catus
2018,Victoria,-37.91082,146.23453,Cat,Felis catus
2019,Victoria,-37.42307,145.93653,Cat,Felis catus
2022,Victoria,-37.07739,146.95249,Cat,Felis catus
2011,Victoria,-37.66281,147.21344,Cat,Felis catus
2021,Victoria,-37.65407,148.77811,Cat,Felis catus
2018,Victoria,-37.54972,144.7225,Cat,Felis catus
2017,Victoria,-37.28945,147.46871,Cat,Felis catus
